ts,exchange,symbol,elapsed_ms,status
2026-03-23T17:18:18.940687+00:00,binance,BTC/USDT:USDT,449.5459729805589,ok
2026-03-23T17:18:19.390110+00:00,binance,XLM/USDT:USDT,449.3658470455557,ok
2026-03-23T17:18:19.447472+00:00,binance,LTC/USDT:USDT,955.0832728855312,ok
2026-03-23T17:18:19.497311+00:00,binance,ETH/USDT:USDT,1005.433431826532,ok
2026-03-23T17:18:19.499073+00:00,binance,XRP/USDT:USDT,1006.8138600327076,ok
2026-03-23T17:18:19.502029+00:00,binance,TRX/USDT:USDT,1009.4999480061232,ok
2026-03-23T17:18:19.506196+00:00,binance,LINK/USDT:USDT,1013.3896949701012,ok
2026-03-23T17:18:19.506861+00:00,binance,ETC/USDT:USDT,1014.1919529996812,ok
2026-03-23T17:18:19.507466+00:00,binance,BCH/USDT:USDT,1015.3521199245006,ok
2026-03-23T17:18:19.840990+00:00,binance,ADA/USDT:USDT,450.82824816927314,ok
2026-03-23T17:18:19.895400+00:00,binance,XMR/USDT:USDT,447.8833868633956,ok
2026-03-23T17:18:19.947802+00:00,binance,DASH/USDT:USDT,450.44136606156826,ok
2026-03-23T17:18:19.998327+00:00,binance,BNB/USDT:USDT,492.10061808116734,ok
2026-03-23T17:18:20.000558+00:00,binance,ONT/USDT:USDT,493.0520369671285,ok
2026-03-23T17:18:20.002187+00:00,binance,XTZ/USDT:USDT,500.1236768439412,ok
2026-03-23T17:18:20.048446+00:00,binance,ATOM/USDT:USDT,541.5545529685915,ok
2026-03-23T17:18:20.050093+00:00,binance,ZEC/USDT:USDT,550.9870748501271,ok
2026-03-23T17:18:20.350188+00:00,binance,IOTA/USDT:USDT,509.1500990092754,ok
2026-03-23T17:18:20.399587+00:00,binance,BAT/USDT:USDT,504.1479440405965,ok
2026-03-23T17:18:20.451033+00:00,binance,VET/USDT:USDT,503.1881008762866,ok
2026-03-23T17:18:20.502315+00:00,binance,QTUM/USDT:USDT,501.7193171661347,ok
2026-03-23T17:18:20.504130+00:00,binance,IOST/USDT:USDT,501.9117069896311,ok
2026-03-23T17:18:20.505991+00:00,binance,NEO/USDT:USDT,507.619840092957,ok
2026-03-23T17:18:20.550193+00:00,binance,THETA/USDT:USDT,501.7101599369198,ok
2026-03-23T17:18:20.552836+00:00,binance,ALGO/USDT:USDT,502.7125729247928,ok
2026-03-23T17:18:20.853342+00:00,binance,ZIL/USDT:USDT,503.1118988990784,ok
2026-03-23T17:18:20.902817+00:00,binance,KNC/USDT:USDT,503.1825711484999,ok
2026-03-23T17:18:20.952542+00:00,binance,ZRX/USDT:USDT,501.4564760494977,ok
2026-03-23T17:18:21.004183+00:00,binance,OMG/USDT:USDT,500.0057260040194,ok
2026-03-23T17:18:21.006035+00:00,binance,DOGE/USDT:USDT,500.0075700227171,ok
2026-03-23T17:18:21.008132+00:00,binance,COMP/USDT:USDT,505.75690995901823,ok
2026-03-23T17:18:21.058324+00:00,binance,SXP/USDT:USDT,508.0868729855865,ok
2026-03-23T17:18:21.059121+00:00,binance,KAVA/USDT:USDT,506.2402728945017,ok
2026-03-23T17:18:21.359234+00:00,binance,BAND/USDT:USDT,505.8362078852952,ok
2026-03-23T17:18:21.407193+00:00,binance,RLC/USDT:USDT,504.3303449638188,ok
2026-03-23T17:18:21.457725+00:00,binance,WAVES/USDT:USDT,505.1320728380233,ok
2026-03-23T17:18:21.508881+00:00,binance,DOT/USDT:USDT,500.7133281324059,ok
2026-03-23T17:18:21.511844+00:00,binance,SNX/USDT:USDT,505.7668979279697,ok
2026-03-23T17:18:21.515959+00:00,binance,MKR/USDT:USDT,511.7105219978839,ok
2026-03-23T17:18:21.556968+00:00,binance,YFI/USDT:USDT,497.81286995857954,ok
2026-03-23T17:18:21.559971+00:00,binance,DEFI/USDT:USDT,501.5781738329679,ok
2026-03-23T17:18:21.861940+00:00,binance,BAL/USDT:USDT,502.6626498438418,ok
2026-03-23T17:18:21.910920+00:00,binance,CRV/USDT:USDT,503.6440729163587,ok
2026-03-23T17:18:21.962551+00:00,binance,TRB/USDT:USDT,504.7619300894439,ok
2026-03-23T17:18:22.016113+00:00,binance,RUNE/USDT:USDT,507.13259004987776,ok
2026-03-23T17:18:22.018884+00:00,binance,SUSHI/USDT:USDT,506.97759981267154,ok
2026-03-23T17:18:22.020283+00:00,binance,EGLD/USDT:USDT,504.2848000302911,ok
2026-03-23T17:18:22.062037+00:00,binance,SOL/USDT:USDT,504.9473477993161,ok
2026-03-23T17:18:22.064234+00:00,binance,ICX/USDT:USDT,504.1937700007111,ok
2026-03-23T17:18:22.366088+00:00,binance,STORJ/USDT:USDT,504.0512830018997,ok
2026-03-23T17:18:22.417840+00:00,binance,BLZ/USDT:USDT,506.8338308483362,ok
2026-03-23T17:18:22.465537+00:00,binance,UNI/USDT:USDT,502.8841730672866,ok
2026-03-23T17:18:22.512993+00:00,binance,FTM/USDT:USDT,494.03341906145215,ok
2026-03-23T17:18:22.515503+00:00,binance,AVAX/USDT:USDT,499.3025320582092,ok
2026-03-23T17:18:22.517064+00:00,binance,ENJ/USDT:USDT,496.6626709792763,ok
2026-03-23T17:18:22.565043+00:00,binance,REN/USDT:USDT,500.76949317008257,ok
2026-03-23T17:18:22.566968+00:00,binance,FLM/USDT:USDT,504.8741609789431,ok
2026-03-23T17:18:22.867053+00:00,binance,KSM/USDT:USDT,500.9011789225042,ok
2026-03-23T17:18:22.919137+00:00,binance,NEAR/USDT:USDT,501.21326209045947,ok
2026-03-23T17:18:22.969278+00:00,binance,AAVE/USDT:USDT,503.6821139510721,ok
2026-03-23T17:18:23.017216+00:00,binance,RSR/USDT:USDT,501.6692241188139,ok
2026-03-23T17:18:23.019652+00:00,binance,FIL/USDT:USDT,506.55361893586814,ok
2026-03-23T17:18:23.021290+00:00,binance,LRC/USDT:USDT,504.1928889695555,ok
2026-03-23T17:18:23.068023+00:00,binance,OCEAN/USDT:USDT,502.9241980519146,ok
2026-03-23T17:18:23.069924+00:00,binance,BEL/USDT:USDT,502.92131304740906,ok
2026-03-23T17:18:23.371449+00:00,binance,AXS/USDT:USDT,504.3365559540689,ok
2026-03-23T17:18:23.419549+00:00,binance,ALPHA/USDT:USDT,500.35189278423786,ok
2026-03-23T17:18:23.468856+00:00,binance,ZEN/USDT:USDT,499.5136559009552,ok
2026-03-23T17:18:23.520622+00:00,binance,1INCH/USDT:USDT,499.2995369248092,ok
2026-03-23T17:18:23.522976+00:00,binance,GRT/USDT:USDT,503.2850720454008,ok
2026-03-23T17:18:23.524760+00:00,binance,SKL/USDT:USDT,507.4895769357681,ok
2026-03-23T17:18:23.571666+00:00,binance,SAND/USDT:USDT,501.7101289704442,ok
2026-03-23T17:18:23.573378+00:00,binance,CHZ/USDT:USDT,505.3036222234368,ok
2026-03-23T17:18:23.872732+00:00,binance,ANKR/USDT:USDT,501.2352119665593,ok
2026-03-23T17:18:23.911430+00:00,bybit,0G/USDT:USDT,338.01604504697025,ok
2026-03-23T17:18:23.924233+00:00,binance,UNFI/USDT:USDT,504.638799931854,ok
2026-03-23T17:18:23.975772+00:00,binance,REEF/USDT:USDT,506.8690471816808,ok
2026-03-23T17:18:24.024274+00:00,binance,SFP/USDT:USDT,501.25847617164254,ok
2026-03-23T17:18:24.026152+00:00,binance,XEM/USDT:USDT,501.3562890235335,ok
2026-03-23T17:18:24.027930+00:00,binance,RVN/USDT:USDT,507.2501490358263,ok
2026-03-23T17:18:24.073843+00:00,binance,BTCST/USDT:USDT,502.09827604703605,ok
2026-03-23T17:18:24.352202+00:00,bybit,1000000CHEEMS/USDT:USDT,440.71318209171295,ok
2026-03-23T17:18:24.354747+00:00,bybit,1000000BABYDOGE/USDT:USDT,481.96718795225024,ok
2026-03-23T17:18:24.455625+00:00,bybit,1000000MOG/USDT:USDT,531.3511721324176,ok
2026-03-23T17:18:24.547606+00:00,bybit,10000QUBIC/USDT:USDT,571.7917389702052,ok
2026-03-23T17:18:24.550248+00:00,bybit,10000SATS/USDT:USDT,525.9301359765232,ok
2026-03-23T17:18:24.551889+00:00,bybit,1000BTT/USDT:USDT,523.9257509820163,ok
2026-03-23T17:18:24.554113+00:00,bybit,1000CAT/USDT:USDT,480.22632603533566,ok
2026-03-23T17:18:24.565153+00:00,bybit,1000BONK/USDT:USDT,538.9622699003667,ok
2026-03-23T17:18:24.748658+00:00,bybit,1000LUNC/USDT:USDT,393.8743530306965,ok
2026-03-23T17:18:24.750652+00:00,bybit,1000FLOKI/USDT:USDT,398.4009188134223,ok
2026-03-23T17:18:24.858063+00:00,bybit,1000NEIROCTO/USDT:USDT,402.3928758688271,ok
2026-03-23T17:18:24.952930+00:00,bybit,1000TURBO/USDT:USDT,387.7390921115875,ok
2026-03-23T17:18:24.959657+00:00,bybit,1000TAG/USDT:USDT,407.7318899799138,ok
2026-03-23T17:18:24.962011+00:00,bybit,1000TOSHI/USDT:USDT,407.8542189672589,ok
2026-03-23T17:18:24.963654+00:00,bybit,1000RATS/USDT:USDT,413.3641410153359,ok
2026-03-23T17:18:24.971016+00:00,bybit,1000PEPE/USDT:USDT,423.349424963817,ok
2026-03-23T17:18:25.163967+00:00,bybit,1INCH/USDT:USDT,413.279001833871,ok
2026-03-23T17:18:25.165500+00:00,bybit,1000XEC/USDT:USDT,416.78249812684953,ok
2026-03-23T17:18:25.264759+00:00,bybit,2Z/USDT:USDT,406.648435164243,ok
2026-03-23T17:18:25.354803+00:00,bybit,ACE/USDT:USDT,392.755342181772,ok
2026-03-23T17:18:25.356790+00:00,bybit,ACH/USDT:USDT,393.0985031183809,ok
2026-03-23T17:18:25.364065+00:00,bybit,ACT/USDT:USDT,393.0057499092072,ok
2026-03-23T17:18:25.365834+00:00,bybit,AAVE/USDT:USDT,406.1407679691911,ok
2026-03-23T17:18:25.367714+00:00,bybit,4/USDT:USDT,414.731196127832,ok
2026-03-23T17:18:25.557373+00:00,bybit,ACX/USDT:USDT,391.841955948621,ok
2026-03-23T17:18:25.559200+00:00,bybit,ACU/USDT:USDT,395.1776169706136,ok
2026-03-23T17:18:25.659630+00:00,bybit,ADA/USDT:USDT,394.8199290316552,ok
2026-03-23T17:18:25.759541+00:00,bybit,AERGO/USDT:USDT,404.6953481156379,ok
2026-03-23T17:18:25.763465+00:00,bybit,AERO/USDT:USDT,406.63142409175634,ok
2026-03-23T17:18:25.766252+00:00,bybit,AGLD/USDT:USDT,398.49594607949257,ok
2026-03-23T17:18:25.768217+00:00,bybit,AGI/USDT:USDT,402.3404680192471,ok
2026-03-23T17:18:25.770121+00:00,bybit,AEVO/USDT:USDT,406.022567069158,ok
2026-03-23T17:18:25.961236+00:00,bybit,AIO/USDT:USDT,403.8139411713928,ok
2026-03-23T17:18:25.970970+00:00,bybit,AIOZ/USDT:USDT,411.7312110029161,ok
2026-03-23T17:18:26.079360+00:00,bybit,AIXBT/USDT:USDT,419.68392697162926,ok
2026-03-23T17:18:26.161328+00:00,bybit,ALGO/USDT:USDT,393.0772030726075,ok
2026-03-23T17:18:26.163469+00:00,bybit,ALCH/USDT:USDT,397.17782381922007,ok
2026-03-23T17:18:26.165039+00:00,bybit,AKT/USDT:USDT,401.534773176536,ok
2026-03-23T17:18:26.167267+00:00,bybit,AKE/USDT:USDT,407.67070604488254,ok
2026-03-23T17:18:26.173127+00:00,bybit,ALICE/USDT:USDT,402.9474020935595,ok
2026-03-23T17:18:26.363182+00:00,bybit,ALLO/USDT:USDT,401.8816910684109,ok
2026-03-23T17:18:26.375470+00:00,bybit,ALPINE/USDT:USDT,404.4561099726707,ok
2026-03-23T17:18:26.465267+00:00,bybit,ALT/USDT:USDT,385.84960205480456,ok
2026-03-23T17:18:26.569950+00:00,bybit,APE/USDT:USDT,404.87874997779727,ok
2026-03-23T17:18:26.572393+00:00,bybit,ANIME/USDT:USDT,411.023017950356,ok
2026-03-23T17:18:26.574712+00:00,bybit,ANKR/USDT:USDT,411.2090661656112,ok
2026-03-23T17:18:26.579120+00:00,bybit,API3/USDT:USDT,405.9587980154902,ok
2026-03-23T17:18:26.605391+00:00,bybit,APEX/USDT:USDT,438.089309958741,ok
2026-03-23T17:18:26.770894+00:00,bybit,APR/USDT:USDT,407.6649248600006,ok
2026-03-23T17:18:26.772599+00:00,bybit,APT/USDT:USDT,397.0849900506437,ok
2026-03-23T17:18:26.881630+00:00,bybit,ARB/USDT:USDT,416.3092740345746,ok
2026-03-23T17:18:26.969487+00:00,bybit,ARIA/USDT:USDT,397.0281439833343,ok
2026-03-23T17:18:26.972126+00:00,bybit,ARKM/USDT:USDT,397.3796609789133,ok
2026-03-23T17:18:26.979711+00:00,bybit,ARC/USDT:USDT,409.6971310209483,ok
2026-03-23T17:18:26.981952+00:00,bybit,ARK/USDT:USDT,402.79844403266907,ok
2026-03-23T17:18:27.084095+00:00,bybit,ARPA/USDT:USDT,478.6622440442443,ok
2026-03-23T17:18:27.184925+00:00,bybit,ASP/USDT:USDT,412.2925989795476,ok
2026-03-23T17:18:27.187307+00:00,bybit,AR/USDT:USDT,416.3643049541861,ok
2026-03-23T17:18:27.273143+00:00,bybit,ASR/USDT:USDT,391.4659142028541,ok
2026-03-23T17:18:27.377557+00:00,bybit,ATOM/USDT:USDT,395.5601919442415,ok
2026-03-23T17:18:27.379662+00:00,bybit,ATH/USDT:USDT,399.9026850797236,ok
2026-03-23T17:18:27.382130+00:00,bybit,ASTER/USDT:USDT,412.5807180535048,ok
2026-03-23T17:18:27.383781+00:00,bybit,ASTR/USDT:USDT,411.6160860285163,ok
2026-03-23T17:18:27.479041+00:00,bybit,AT/USDT:USDT,394.89841600880027,ok
2026-03-23T17:18:27.577499+00:00,bybit,A/USDT:USDT,390.1506459806114,ok
2026-03-23T17:18:27.588930+00:00,bybit,AUCTION/USDT:USDT,403.9512579329312,ok
2026-03-23T17:18:27.678309+00:00,bybit,AVAAI/USDT:USDT,405.1013761200011,ok
2026-03-23T17:18:27.780108+00:00,bybit,AVNT/USDT:USDT,396.2886829394847,ok
2026-03-23T17:18:27.782019+00:00,bybit,AVA/USDT:USDT,404.3966990429908,ok
2026-03-23T17:18:27.790111+00:00,bybit,AVL/USDT:USDT,407.94586879201233,ok
2026-03-23T17:18:27.810473+00:00,bybit,AVAX/USDT:USDT,430.7752458844334,ok
2026-03-23T17:18:27.891291+00:00,bybit,AWE/USDT:USDT,412.1983738150448,ok
2026-03-23T17:18:27.891376+00:00,okx,BTC/USDT:USDT-260327,0.0168920960277318,error:ExchangeError
2026-03-23T17:18:27.891394+00:00,okx,BTC/USDT:USDT-260626,0.0050701200962066,error:ExchangeError
2026-03-23T17:18:27.891406+00:00,okx,ETH/USDT:USDT-260327,0.0043979380279779,error:ExchangeError
2026-03-23T17:18:27.891417+00:00,okx,ETH/USDT:USDT-260626,0.003515975549817,error:ExchangeError
2026-03-23T17:18:27.990852+00:00,bybit,AXS/USDT:USDT,401.8803080543876,ok
2026-03-23T17:18:27.992994+00:00,bybit,AXL/USDT:USDT,415.4446879401803,ok
2026-03-23T17:18:28.098679+00:00,bybit,AZTEC/USDT:USDT,420.326367020607,ok
2026-03-23T17:18:28.183122+00:00,bybit,B2/USDT:USDT,402.9672788456082,ok
2026-03-23T17:18:28.184853+00:00,bybit,B3/USDT:USDT,402.8002070263028,ok
2026-03-23T17:18:28.186285+00:00,bybit,BABY/USDT:USDT,396.1373099591583,ok
2026-03-23T17:18:28.192921+00:00,bybit,BANANAS31/USDT:USDT,382.3935547843576,ok
2026-03-23T17:18:28.593398+00:00,okx,BTC/USDT:USDT,701.9810329657048,ok
2026-03-23T17:18:28.827426+00:00,okx,OKB/USDT:USDT,834.3994528986514,ok
2026-03-23T17:18:28.829680+00:00,okx,ETH/USDT:USDT,838.7744061183184,ok
2026-03-23T17:18:28.834751+00:00,okx,SOL/USDT:USDT,736.0136290080845,ok
2026-03-23T17:18:29.049076+00:00,okx,XRP/USDT:USDT,864.1826908569783,ok
2026-03-23T17:18:29.050691+00:00,okx,BCH/USDT:USDT,864.3701910041273,ok
2026-03-23T17:18:29.052861+00:00,okx,DOGE/USDT:USDT,869.6817529853433,ok
2026-03-23T17:18:29.065899+00:00,okx,PUMP/USDT:USDT,872.9425650089979,ok
2026-03-23T17:18:29.496225+00:00,okx,WLFI/USDT:USDT,902.7695751283318,ok
2026-03-23T17:18:29.629061+00:00,okx,2Z/USDT:USDT,579.9292589072138,ok
2026-03-23T17:18:29.703376+00:00,okx,AAPL/USDT:USDT,650.4796349909157,ok
2026-03-23T17:18:29.706152+00:00,okx,1INCH/USDT:USDT,871.3451009243727,ok
2026-03-23T17:18:29.707799+00:00,okx,LINEA/USDT:USDT,880.3120418451726,ok
2026-03-23T17:18:29.714296+00:00,okx,0G/USDT:USDT,884.5642050728202,ok
2026-03-23T17:18:29.927565+00:00,okx,A/USDT:USDT,876.8381820991635,ok
2026-03-23T17:18:29.932705+00:00,okx,AAVE/USDT:USDT,866.7630809359252,ok
2026-03-23T17:18:30.158571+00:00,okx,ACT/USDT:USDT,529.4410029891878,ok
2026-03-23T17:18:30.373758+00:00,okx,ACU/USDT:USDT,670.3269409481436,ok
2026-03-23T17:18:30.384179+00:00,okx,AEVO/USDT:USDT,669.8460830375552,ok
2026-03-23T17:18:30.394372+00:00,okx,ACH/USDT:USDT,898.0866558849812,ok
2026-03-23T17:18:30.535634+00:00,okx,ADA/USDT:USDT,829.4318129774183,ok
2026-03-23T17:18:30.593487+00:00,okx,AERO/USDT:USDT,885.6514859944582,ok
2026-03-23T17:18:30.739342+00:00,okx,AGLD/USDT:USDT,811.718723969534,ok
2026-03-23T17:18:30.802585+00:00,okx,AIXBT/USDT:USDT,869.8391469661146,ok
2026-03-23T17:18:30.960738+00:00,okx,ALGO/USDT:USDT,802.0960569847375,ok
2026-03-23T17:18:30.973989+00:00,okx,ANIME/USDT:USDT,438.2745360489935,ok
2026-03-23T17:18:31.256748+00:00,okx,AMZN/USDT:USDT,862.3394968453795,ok
2026-03-23T17:18:31.258653+00:00,okx,AMD/USDT:USDT,874.4335998781025,ok
2026-03-23T17:18:31.265651+00:00,okx,ALLO/USDT:USDT,891.8377130758017,ok
2026-03-23T17:18:31.480497+00:00,okx,API3/USDT:USDT,741.0822769161314,ok
2026-03-23T17:18:31.485726+00:00,okx,APR/USDT:USDT,683.0836709123105,ok
2026-03-23T17:18:31.493765+00:00,okx,APE/USDT:USDT,900.2107030246407,ok
2026-03-23T17:18:31.698323+00:00,okx,AR/USDT:USDT,724.278035806492,ok
2026-03-23T17:18:31.713346+00:00,okx,APT/USDT:USDT,752.4822731502354,ok
2026-03-23T17:18:32.080596+00:00,okx,ARB/USDT:USDT,823.792076902464,ok
2026-03-23T17:18:32.085232+00:00,okx,ASTER/USDT:USDT,819.5351040922105,ok
2026-03-23T17:18:32.141939+00:00,okx,AT/USDT:USDT,661.3702678587288,ok
2026-03-23T17:18:32.154398+00:00,okx,ARKM/USDT:USDT,895.7103369757533,ok
2026-03-23T17:18:32.357592+00:00,okx,ATH/USDT:USDT,871.7993891332299,ok
2026-03-23T17:18:32.368930+00:00,okx,ATOM/USDT:USDT,875.1219459809363,ok
2026-03-23T17:18:32.584648+00:00,okx,AUCTION/USDT:USDT,886.2757931929082,ok
2026-03-23T17:18:32.586807+00:00,okx,AVAX/USDT:USDT,873.4205479267985,ok
2026-03-23T17:18:32.741647+00:00,okx,AVNT/USDT:USDT,660.9878540039062,ok
2026-03-23T17:18:32.814940+00:00,okx,AXS/USDT:USDT,729.6488089486957,ok
2026-03-23T17:18:33.027645+00:00,okx,BARD/USDT:USDT,658.6786201223731,ok
2026-03-23T17:18:33.041137+00:00,okx,BABY/USDT:USDT,886.70151703991,ok
2026-03-23T17:18:33.050408+00:00,okx,AZTEC/USDT:USDT,908.422103850171,ok
2026-03-23T17:18:33.262055+00:00,okx,BAND/USDT:USDT,904.4105201028289,ok
2026-03-23T17:18:33.267736+00:00,okx,BERA/USDT:USDT,526.0364331770688,ok
2026-03-23T17:18:33.391320+00:00,okx,BEAT/USDT:USDT,804.468919057399,ok
2026-03-23T17:18:33.470334+00:00,okx,BAT/USDT:USDT,885.6215900741518,ok
2026-03-23T17:18:33.689979+00:00,okx,BICO/USDT:USDT,874.9630800448358,ok
2026-03-23T17:18:33.694515+00:00,okx,BIO/USDT:USDT,653.2922480255365,ok
2026-03-23T17:18:33.910744+00:00,okx,BLUR/USDT:USDT,860.2878248784691,ok
2026-03-23T17:18:33.997127+00:00,okx,BIGTIME/USDT:USDT,969.3809498567134,ok
2026-03-23T17:18:34.127706+00:00,okx,BOME/USDT:USDT,859.932109946385,ok
2026-03-23T17:18:34.135559+00:00,okx,BNB/USDT:USDT,873.4439108520746,ok
2026-03-23T17:18:34.137645+00:00,okx,BONK/USDT:USDT,746.2469560559839,ok
2026-03-23T17:18:34.357127+00:00,okx,BRETT/USDT:USDT,886.7363720200956,ok
2026-03-23T17:18:34.578417+00:00,okx,BREV/USDT:USDT,888.3874358143657,ok
2026-03-23T17:18:34.581220+00:00,okx,CC/USDT:USDT,886.6588671226054,ok
2026-03-23T17:18:34.793641+00:00,okx,CFX/USDT:USDT,796.4606890454888,ok
2026-03-23T17:18:34.802193+00:00,okx,CELO/USDT:USDT,891.377491876483,ok
2026-03-23T17:18:34.946534+00:00,okx,CHZ/USDT:USDT,818.7643240671605,ok
2026-03-23T17:18:34.973427+00:00,okx,CL/USDT:USDT,837.8293090499938,ok
2026-03-23T17:18:35.013816+00:00,okx,COAI/USDT:USDT,876.13610108383,ok
2026-03-23T17:18:35.246727+00:00,okx,COIN/USDT:USDT,889.5400802139193,ok
2026-03-23T17:18:35.459777+00:00,okx,CORE/USDT:USDT,878.5186009481549,ok
2026-03-23T17:18:35.475402+00:00,okx,COMP/USDT:USDT,896.9362159259617,ok
2026-03-23T17:18:35.624148+00:00,okx,CVX/USDT:USDT,650.6758700124919,ok
2026-03-23T17:18:35.686431+00:00,okx,CRV/USDT:USDT,739.8488828912377,ok
2026-03-23T17:18:35.688714+00:00,okx,CRCL/USDT:USDT,894.9956009164453,ok
2026-03-23T17:18:35.697070+00:00,okx,CRO/USDT:USDT,894.8205530177802,ok
2026-03-23T17:18:35.899376+00:00,okx,DASH/USDT:USDT,885.5009640101343,ok
2026-03-23T17:18:36.047120+00:00,okx,DOOD/USDT:USDT,800.3535608295351,ok
2026-03-23T17:18:36.271669+00:00,okx,DOT/USDT:USDT,811.8172360118479,ok
2026-03-23T17:23:39.281713+00:00,binance,BTC/USDT:USDT,517.5955558661371,ok
2026-03-23T17:23:39.334863+00:00,binance,LTC/USDT:USDT,568.895106902346,ok
2026-03-23T17:23:39.722278+00:00,binance,ETC/USDT:USDT,956.0358750168234,ok
2026-03-23T17:23:39.771082+00:00,binance,TRX/USDT:USDT,1004.9723410047592,ok
2026-03-23T17:23:39.774474+00:00,binance,XLM/USDT:USDT,492.71316383965313,ok
2026-03-23T17:23:39.776934+00:00,binance,XRP/USDT:USDT,1011.116798967123,ok
2026-03-23T17:23:39.780062+00:00,binance,LINK/USDT:USDT,1013.622720958665,ok
2026-03-23T17:23:39.780566+00:00,binance,ETH/USDT:USDT,1015.7178440131248,ok
2026-03-23T17:23:39.782384+00:00,binance,BCH/USDT:USDT,1016.7086059227586,ok
2026-03-23T17:23:39.837794+00:00,binance,ADA/USDT:USDT,502.8917479794473,ok
2026-03-23T17:23:40.168924+00:00,binance,XMR/USDT:USDT,446.6002429835498,ok
2026-03-23T17:23:40.221350+00:00,binance,DASH/USDT:USDT,450.2325381617993,ok
2026-03-23T17:23:40.269139+00:00,binance,ONT/USDT:USDT,486.7220220621675,ok
2026-03-23T17:23:40.319657+00:00,binance,XTZ/USDT:USDT,542.681457940489,ok
2026-03-23T17:23:40.321514+00:00,binance,ATOM/USDT:USDT,540.9096479415894,ok
2026-03-23T17:23:40.323335+00:00,binance,BNB/USDT:USDT,543.2314651552588,ok
2026-03-23T17:23:40.326425+00:00,binance,ZEC/USDT:USDT,551.9200151320547,ok
2026-03-23T17:23:40.377887+00:00,binance,IOTA/USDT:USDT,540.0575560051948,ok
2026-03-23T17:23:40.676979+00:00,binance,BAT/USDT:USDT,508.0107608810067,ok
2026-03-23T17:23:40.726137+00:00,binance,VET/USDT:USDT,504.7476151958108,ok
2026-03-23T17:23:40.776335+00:00,binance,NEO/USDT:USDT,507.1628869045526,ok
2026-03-23T17:23:40.826759+00:00,binance,IOST/USDT:USDT,505.2153680007905,ok
2026-03-23T17:23:40.828687+00:00,binance,ALGO/USDT:USDT,502.2227480076253,ok
2026-03-23T17:23:40.830396+00:00,binance,THETA/USDT:USDT,507.02719297260046,ok
2026-03-23T17:23:40.832382+00:00,binance,QTUM/USDT:USDT,512.6779479905963,ok
2026-03-23T17:23:40.884093+00:00,binance,ZIL/USDT:USDT,506.17121416144073,ok
2026-03-23T17:23:41.177505+00:00,binance,KNC/USDT:USDT,500.48357993364334,ok
2026-03-23T17:23:41.228271+00:00,binance,ZRX/USDT:USDT,502.09006085060537,ok
2026-03-23T17:23:41.279059+00:00,binance,COMP/USDT:USDT,502.671126043424,ok
2026-03-23T17:23:41.327150+00:00,binance,KAVA/USDT:USDT,494.7340087965131,ok
2026-03-23T17:23:41.329204+00:00,binance,DOGE/USDT:USDT,500.48236711882055,ok
2026-03-23T17:23:41.330867+00:00,binance,OMG/USDT:USDT,504.0603210218251,ok
2026-03-23T17:23:41.338824+00:00,binance,SXP/USDT:USDT,508.3956599701196,ok
2026-03-23T17:23:41.389759+00:00,binance,BAND/USDT:USDT,505.6321781594306,ok
2026-03-23T17:23:41.678998+00:00,binance,RLC/USDT:USDT,501.4487630687654,ok
2026-03-23T17:23:41.728311+00:00,binance,WAVES/USDT:USDT,500.0042240135372,ok
2026-03-23T17:23:41.780079+00:00,binance,MKR/USDT:USDT,500.9850659407675,ok
2026-03-23T17:23:41.830365+00:00,binance,YFI/USDT:USDT,491.5078931953758,ok
2026-03-23T17:23:41.832426+00:00,binance,DOT/USDT:USDT,503.1885628122837,ok
2026-03-23T17:23:41.833900+00:00,binance,SNX/USDT:USDT,506.7135579884052,ok
2026-03-23T17:23:41.839821+00:00,binance,DEFI/USDT:USDT,508.92147119157016,ok
2026-03-23T17:23:41.895153+00:00,binance,BAL/USDT:USDT,505.3551599849016,ok
2026-03-23T17:23:42.182668+00:00,binance,CRV/USDT:USDT,503.63052799366415,ok
2026-03-23T17:23:42.232940+00:00,binance,TRB/USDT:USDT,504.58546192385256,ok
2026-03-23T17:23:42.284251+00:00,binance,RUNE/USDT:USDT,504.1285790503025,ok
2026-03-23T17:23:42.333344+00:00,binance,SUSHI/USDT:USDT,502.9363518115133,ok
2026-03-23T17:23:42.335579+00:00,binance,EGLD/USDT:USDT,503.1158570200205,ok
2026-03-23T17:23:42.339870+00:00,binance,SOL/USDT:USDT,505.937737878412,ok
2026-03-23T17:23:42.345160+00:00,binance,ICX/USDT:USDT,505.3018901962787,ok
2026-03-23T17:23:42.398508+00:00,binance,STORJ/USDT:USDT,503.3126240596175,ok
2026-03-23T17:23:42.686155+00:00,binance,BLZ/USDT:USDT,503.44292796216905,ok
2026-03-23T17:23:42.734520+00:00,binance,UNI/USDT:USDT,501.53964199125767,ok
2026-03-23T17:23:42.783948+00:00,binance,AVAX/USDT:USDT,499.66075201518834,ok
2026-03-23T17:23:42.839258+00:00,binance,REN/USDT:USDT,494.0628348849714,ok
2026-03-23T17:23:42.840030+00:00,binance,FTM/USDT:USDT,506.6425451077521,ok
2026-03-23T17:23:42.841975+00:00,binance,FLM/USDT:USDT,502.0535208750516,ok
2026-03-23T17:23:42.843755+00:00,binance,ENJ/USDT:USDT,508.14745598472655,ok
2026-03-23T17:23:42.895030+00:00,binance,KSM/USDT:USDT,496.48486892692745,ok
